"hgnc_symbol","entrezgene_id","go_id","name_1006","namespace_1003"
"ABCB1",5243,"0016021","integral component of membrane","cellular_component"
"ABCB1",5243,"0005737","cytoplasm","cellular_component"
"ABCB1",5243,"0005886","plasma membrane","cellular_component"
"ABCB1",5243,"0016020","membrane","cellular_component"
"ABCB1",5243,"0005654","nucleoplasm","cellular_component"
"ABCB1",5243,"0016324","apical plasma membrane","cellular_component"
"ABCB1",5243,"0070062","extracellular exosome","cellular_component"
"ABCB1",5243,"0098591","external side of apical plasma membrane","cellular_component"
"ABCB1",5243,"0009986","cell surface","cellular_component"
"ABCG2",9429,"0016021","integral component of membrane","cellular_component"
"ABCG2",9429,"0016020","membrane","cellular_component"
"ABCG2",9429,"0005886","plasma membrane","cellular_component"
"ABCG2",9429,"0005654","nucleoplasm","cellular_component"
"ABCG2",9429,"0005739","mitochondrion","cellular_component"
"ABCG2",9429,"0016324","apical plasma membrane","cellular_component"
"ABCG2",9429,"0045121","membrane raft","cellular_component"
"ABCG2",9429,"0031966","mitochondrial membrane","cellular_component"
"ABCG2",9429,"0031526","brush border membrane","cellular_component"
"ABCG2",9429,"0098591","external side of apical plasma membrane","cellular_component"
"ACE",1636,"0016020","membrane","cellular_component"
"ACE",1636,"0005615","extracellular space","cellular_component"
"ACE",1636,"0005737","cytoplasm","cellular_component"
"ACE",1636,"0005576","extracellular region","cellular_component"
"ACE",1636,"0005886","plasma membrane","cellular_component"
"ACE",1636,"0070062","extracellular exosome","cellular_component"
"ACE",1636,"0009897","external side of plasma membrane","cellular_component"
"ACE",1636,"0005764","lysosome","cellular_component"
"ACE",1636,"0005768","endosome","cellular_component"
"ACE",1636,"0009925","basal plasma membrane","cellular_component"
"ACE",1636,"0031526","brush border membrane","cellular_component"
"ACE",1636,"0031982","vesicle","cellular_component"
"ACE",1636,"0097225","sperm midpiece","cellular_component"
"ADCY1",107,"0016020","membrane","cellular_component"
"ADCY1",107,"0005886","plasma membrane","cellular_component"
"ADCY1",107,"0005737","cytoplasm","cellular_component"
"ADCY1",107,"0098793","presynapse","cellular_component"
"ADCY1",107,"0045121","membrane raft","cellular_component"
"ADCY1",107,"0070062","extracellular exosome","cellular_component"
"ADCY1",107,"0005634","nucleus","cellular_component"
"ADCY1",107,"0014069","postsynaptic density","cellular_component"
"ADCY1",107,"0098685","Schaffer collateral - CA1 synapse","cellular_component"
"ADCY1",107,"0098686","hippocampal mossy fiber to CA3 synapse","cellular_component"
"ADCY1",107,"0098839","postsynaptic density membrane","cellular_component"
"ADCY1",107,"0098978","glutamatergic synapse","cellular_component"
"AKT1",207,"0005634","nucleus","cellular_component"
"AKT1",207,"0005737","cytoplasm","cellular_component"
"AKT1",207,"0005886","plasma membrane","cellular_component"
"AKT1",207,"0016020","membrane","cellular_component"
"AKT1",207,"0032991","protein-containing complex","cellular_component"
"AKT1",207,"0005654","nucleoplasm","cellular_component"
"AKT1",207,"0005829","cytosol","cellular_component"
"AKT1",207,"0015630","microtubule cytoskeleton","cellular_component"
"AKT1",207,"0098794","postsynapse","cellular_component"
"AKT1",207,"0031982","vesicle","cellular_component"
"AKT1",207,"0030027","lamellipodium","cellular_component"
"AKT1",207,"0031234","extrinsic component of cytoplasmic side of plasma membrane","cellular_component"
"AKT1",207,"0005739","mitochondrion","cellular_component"
"AKT1",207,"0005819","spindle","cellular_component"
"AKT1",207,"0005911","cell-cell junction","cellular_component"
"AKT1",207,"0036064","ciliary basal body","cellular_component"
"AKT1",207,"0098978","glutamatergic synapse","cellular_component"
"AKT2",208,"0005634","nucleus","cellular_component"
"AKT2",208,"0005737","cytoplasm","cellular_component"
"AKT2",208,"0005886","plasma membrane","cellular_component"
"AKT2",208,"0016020","membrane","cellular_component"
"AKT2",208,"0005769","early endosome","cellular_component"
"AKT2",208,"0043231","intracellular membrane-bounded organelle","cellular_component"
"AKT2",208,"0032991","protein-containing complex","cellular_component"
"AKT2",208,"0005654","nucleoplasm","cellular_component"
"AKT2",208,"0005829","cytosol","cellular_component"
"AKT2",208,"0005768","endosome","cellular_component"
"AKT2",208,"0005938","cell cortex","cellular_component"
"AKT2",208,"0032587","ruffle membrane","cellular_component"
"AKT3",10000,"0005634","nucleus","cellular_component"
"AKT3",10000,"0005737","cytoplasm","cellular_component"
"AKT3",10000,"0016020","membrane","cellular_component"
"ALB",213,"0005615","extracellular space","cellular_component"
"ALB",213,"0005576","extracellular region","cellular_component"
"ALB",213,"0005794","Golgi apparatus","cellular_component"
"ALB",213,"0005783","endoplasmic reticulum","cellular_component"
"ALB",213,"0005634","nucleus","cellular_component"
"ALB",213,"0032991","protein-containing complex","cellular_component"
"ALB",213,"0005737","cytoplasm","cellular_component"
"ALB",213,"0070062","extracellular exosome","cellular_component"
"ALB",213,"0072562","blood microparticle","cellular_component"
"ALB",213,"0005788","endoplasmic reticulum lumen","cellular_component"
"ALB",213,"0031093","platelet alpha granule lumen","cellular_component"
"BDKRB2",624,"0016021","integral component of membrane","cellular_component"
"BDKRB2",624,"0005886","plasma membrane","cellular_component"
"BDKRB2",624,"0016020","membrane","cellular_component"
"BDKRB2",624,"0005794","Golgi apparatus","cellular_component"
"BDKRB2",624,"0043231","intracellular membrane-bounded organelle","cellular_component"
"BDKRB2",624,"0005768","endosome","cellular_component"
"C1QA",712,"0005576","extracellular region","cellular_component"
"C1QA",712,"0005581","collagen trimer","cellular_component"
"C1QA",712,"0045202","synapse","cellular_component"
"C1QA",712,"0098794","postsynapse","cellular_component"
"C1QA",712,"0062023","collagen-containing extracellular matrix","cellular_component"
"C1QA",712,"0005602","complement component C1 complex","cellular_component"
"C1QA",712,"0062167","complement component C1q complex","cellular_component"
"C1QB",713,"0005576","extracellular region","cellular_component"
"C1QB",713,"0045202","synapse","cellular_component"
"C1QB",713,"0098794","postsynapse","cellular_component"
"C1QC",714,"0005576","extracellular region","cellular_component"
"C1QC",714,"0005581","collagen trimer","cellular_component"
"C1QC",714,"0005615","extracellular space","cellular_component"
"C1QC",714,"0045202","synapse","cellular_component"
"C1QC",714,"0098794","postsynapse","cellular_component"
"C1QC",714,"0072562","blood microparticle","cellular_component"
"C1QC",714,"0062023","collagen-containing extracellular matrix","cellular_component"
"C1QC",714,"0005602","complement component C1 complex","cellular_component"
"C1QC",714,"0062167","complement component C1q complex","cellular_component"
"C3",718,"0005576","extracellular region","cellular_component"
"C3",718,"0005615","extracellular space","cellular_component"
"C3",718,"0005886","plasma membrane","cellular_component"
"C3",718,"0070062","extracellular exosome","cellular_component"
"C3",718,"0072562","blood microparticle","cellular_component"
"C3",718,"0034774","secretory granule lumen","cellular_component"
"C3",718,"0005788","endoplasmic reticulum lumen","cellular_component"
"C3",718,"0035578","azurophil granule lumen","cellular_component"
"C3",718,"0009986","cell surface","cellular_component"
"C3",718,"0032991","protein-containing complex","cellular_component"
"CALR",811,"0005783","endoplasmic reticulum","cellular_component"
"CALR",811,"0005788","endoplasmic reticulum lumen","cellular_component"
"CALR",811,"0005737","cytoplasm","cellular_component"
"CALR",811,"0005634","nucleus","cellular_component"
"CALR",811,"0005576","extracellular region","cellular_component"
"CALR",811,"0016020","membrane","cellular_component"
"CALR",811,"0031410","cytoplasmic vesicle","cellular_component"
"CALR",811,"0005925","focal adhesion","cellular_component"
"CALR",811,"0005635","nuclear envelope","cellular_component"
"CALR",811,"0005829","cytosol","cellular_component"
"CALR",811,"0005615","extracellular space","cellular_component"
"CALR",811,"0005764","lysosome","cellular_component"
"CALR",811,"0016529","sarcoplasmic reticulum","cellular_component"
"CALR",811,"0033018","sarcoplasmic reticulum lumen","cellular_component"
"CALR",811,"0009986","cell surface","cellular_component"
"CALR",811,"0005789","endoplasmic reticulum membrane","cellular_component"
"CALR",811,"0070062","extracellular exosome","cellular_component"
"CALR",811,"0030670","phagocytic vesicle membrane","cellular_component"
"CALR",811,"0048471","perinuclear region of cytoplasm","cellular_component"
"CALR",811,"0033116","endoplasmic reticulum-Golgi intermediate compartment membrane","cellular_component"
"CALR",811,"0098553","lumenal side of endoplasmic reticulum membrane","cellular_component"
"CALR",811,"0042824","MHC class I peptide loading complex","cellular_component"
"CALR",811,"0071682","endocytic vesicle lumen","cellular_component"
"CALR",811,"0060473","cortical granule","cellular_component"
"CALR",811,"0044194","cytolytic granule","cellular_component"
"CALR",811,"0001669","acrosomal vesicle","cellular_component"
"CALR",811,"0005790","smooth endoplasmic reticulum","cellular_component"
"CALR",811,"0005794","Golgi apparatus","cellular_component"
"CALR",811,"0005844","polysome","cellular_component"
"CALR",811,"0005886","plasma membrane","cellular_component"
"CALR",811,"0009897","external side of plasma membrane","cellular_component"
"CALR",811,"0032991","protein-containing complex","cellular_component"
"CALR",811,"0043231","intracellular membrane-bounded organelle","cellular_component"
"CALR",811,"0044322","endoplasmic reticulum quality control compartment","cellular_component"
"CALR",811,"0062023","collagen-containing extracellular matrix","cellular_component"
"CASP8",841,"0005634","nucleus","cellular_component"
"CASP8",841,"0005737","cytoplasm","cellular_component"
"CASP8",841,"0005654","nucleoplasm","cellular_component"
"CASP8",841,"0005829","cytosol","cellular_component"
"CASP8",841,"0005741","mitochondrial outer membrane","cellular_component"
"CASP8",841,"0005856","cytoskeleton","cellular_component"
"CASP8",841,"0005739","mitochondrion","cellular_component"
"CASP8",841,"0031264","death-inducing signaling complex","cellular_component"
"CASP8",841,"0097342","ripoptosome","cellular_component"
"CASP8",841,"0032991","protein-containing complex","cellular_component"
"CASP8",841,"0031265","CD95 death-inducing signaling complex","cellular_component"
"CASP8",841,"0043005","neuron projection","cellular_component"
"CASP8",841,"0044297","cell body","cellular_component"
"CASP8",841,"0045121","membrane raft","cellular_component"
"CCL2",6347,"0005576","extracellular region","cellular_component"
"CCL2",6347,"0005615","extracellular space","cellular_component"
"CCL3",6348,"0005576","extracellular region","cellular_component"
"CCL3",6348,"0005737","cytoplasm","cellular_component"
"CCL3",6348,"0005829","cytosol","cellular_component"
"CCL3",6348,"0005615","extracellular space","cellular_component"
"CCL3L1",6349,"0005576","extracellular region","cellular_component"
"CCL3L1",6349,"0005615","extracellular space","cellular_component"
"CCL3L1",414062,"0005576","extracellular region","cellular_component"
"CCL3L1",414062,"0005615","extracellular space","cellular_component"
"CCL3L3",6349,"0005576","extracellular region","cellular_component"
"CCL3L3",6349,"0005615","extracellular space","cellular_component"
"CCL3L3",414062,"0005576","extracellular region","cellular_component"
"CCL3L3",414062,"0005615","extracellular space","cellular_component"
"CCL5",6352,"0005576","extracellular region","cellular_component"
"CCL5",6352,"0005615","extracellular space","cellular_component"
"CD247",919,"0016020","membrane","cellular_component"
"CD247",919,"0005886","plasma membrane","cellular_component"
"CD247",919,"0042105","alpha-beta T cell receptor complex","cellular_component"
"CD247",919,"0098797","plasma membrane protein complex","cellular_component"
"CD247",919,"0042106","gamma-delta T cell receptor complex","cellular_component"
"CD247",919,"0005737","cytoplasm","cellular_component"
"CD247",919,"0042101","T cell receptor complex","cellular_component"
"CD247",919,"0033001","Fc-gamma receptor III complex","cellular_component"
"CD247",919,"0005794","Golgi apparatus","cellular_component"
"CD3D",915,"0016020","membrane","cellular_component"
"CD3D",915,"0042101","T cell receptor complex","cellular_component"
"CD3D",915,"0005737","cytoplasm","cellular_component"
"CD3D",915,"0005886","plasma membrane","cellular_component"
"CD3D",915,"0009897","external side of plasma membrane","cellular_component"
"CD3D",915,"0042105","alpha-beta T cell receptor complex","cellular_component"
"CD3D",915,"0030669","clathrin-coated endocytic vesicle membrane","cellular_component"
"CD3E",916,"0016020","membrane","cellular_component"
"CD3E",916,"0005886","plasma membrane","cellular_component"
"CD3E",916,"0005794","Golgi apparatus","cellular_component"
"CD3E",916,"0005783","endoplasmic reticulum","cellular_component"
"CD3E",916,"0009897","external side of plasma membrane","cellular_component"
"CD3E",916,"0042105","alpha-beta T cell receptor complex","cellular_component"
"CD3E",916,"0042106","gamma-delta T cell receptor complex","cellular_component"
"CD3E",916,"0042101","T cell receptor complex","cellular_component"
"CD3E",916,"0001772","immunological synapse","cellular_component"
"CD3E",916,"0005911","cell-cell junction","cellular_component"
"CD3E",916,"0043197","dendritic spine","cellular_component"
"CD3E",916,"0044297","cell body","cellular_component"
"CD3G",917,"0016020","membrane","cellular_component"
"CD3G",917,"0005829","cytosol","cellular_component"
"CD3G",917,"0005886","plasma membrane","cellular_component"
"CD3G",917,"0042105","alpha-beta T cell receptor complex","cellular_component"
"CD3G",917,"0009897","external side of plasma membrane","cellular_component"
"CD3G",917,"0042106","gamma-delta T cell receptor complex","cellular_component"
"CD3G",917,"0030669","clathrin-coated endocytic vesicle membrane","cellular_component"
"CFLAR",8837,"0005737","cytoplasm","cellular_component"
"CFLAR",8837,"0005829","cytosol","cellular_component"
"CFLAR",8837,"0031264","death-inducing signaling complex","cellular_component"
"CFLAR",8837,"0097342","ripoptosome","cellular_component"
"CFLAR",8837,"0031265","CD95 death-inducing signaling complex","cellular_component"
"CFLAR",8837,"0045121","membrane raft","cellular_component"
"CHUK",1147,"0005634","nucleus","cellular_component"
"CHUK",1147,"0005737","cytoplasm","cellular_component"
"CHUK",1147,"0005654","nucleoplasm","cellular_component"
"CHUK",1147,"0005829","cytosol","cellular_component"
"CHUK",1147,"0009898","cytoplasmic side of plasma membrane","cellular_component"
"CHUK",1147,"0035631","CD40 receptor complex","cellular_component"
"CHUK",1147,"0008385","IkappaB kinase complex","cellular_component"
"CR1",1378,"0005886","plasma membrane","cellular_component"
"CR1",1378,"0016020","membrane","cellular_component"
"CR1",1378,"0009986","cell surface","cellular_component"
"CR1",1378,"0005615","extracellular space","cellular_component"
"CR1",1378,"0070062","extracellular exosome","cellular_component"
"CR1",1378,"0030667","secretory granule membrane","cellular_component"
"CR1",1378,"0005856","cytoskeleton","cellular_component"
"CR1",1378,"0101003","ficolin-1-rich granule membrane","cellular_component"
"CR1",1378,"0044853","plasma membrane raft","cellular_component"
"CR1L",1379,"0005737","cytoplasm","cellular_component"
"CR1L",1379,"0005576","extracellular region","cellular_component"
"CR1L",1379,"0016020","membrane","cellular_component"
"CR1L",1379,"0005615","extracellular space","cellular_component"
"CR1L",1379,"0043235","receptor complex","cellular_component"
"CXCL8",3576,"0005576","extracellular region","cellular_component"
"CXCL8",3576,"0005615","extracellular space","cellular_component"
"CYBA",1535,"0005886","plasma membrane","cellular_component"
"CYBA",1535,"0016020","membrane","cellular_component"
"CYBA",1535,"0005789","endoplasmic reticulum membrane","cellular_component"
"CYBA",1535,"0035579","specific granule membrane","cellular_component"
"CYBA",1535,"0070821","tertiary granule membrane","cellular_component"
"CYBA",1535,"0030670","phagocytic vesicle membrane","cellular_component"
"CYBA",1535,"0043020","NADPH oxidase complex","cellular_component"
"CYBA",1535,"0030141","secretory granule","cellular_component"
"CYBA",1535,"0001725","stress fiber","cellular_component"
"CYBA",1535,"0005634","nucleus","cellular_component"
"CYBA",1535,"0005737","cytoplasm","cellular_component"
"CYBA",1535,"0005768","endosome","cellular_component"
"CYBA",1535,"0005794","Golgi apparatus","cellular_component"
"CYBA",1535,"0005925","focal adhesion","cellular_component"
"CYBA",1535,"0016324","apical plasma membrane","cellular_component"
"CYBA",1535,"0030425","dendrite","cellular_component"
"CYBA",1535,"0043025","neuronal cell body","cellular_component"
"CYBA",1535,"0097038","perinuclear endoplasmic reticulum","cellular_component"
"CYBB",1536,"0016020","membrane","cellular_component"
"CYBB",1536,"0005886","plasma membrane","cellular_component"
"CYBB",1536,"0005635","nuclear envelope","cellular_component"
"CYBB",1536,"0005737","cytoplasm","cellular_component"
"CYBB",1536,"0005783","endoplasmic reticulum","cellular_component"
"CYBB",1536,"0005791","rough endoplasmic reticulum","cellular_component"
"CYBB",1536,"0005794","Golgi apparatus","cellular_component"
"CYBB",1536,"0030425","dendrite","cellular_component"
"CYBB",1536,"0043020","NADPH oxidase complex","cellular_component"
"CYBB",1536,"0043025","neuronal cell body","cellular_component"
"CYBB",1536,"0045335","phagocytic vesicle","cellular_component"
"CYBB",1536,"0097038","perinuclear endoplasmic reticulum","cellular_component"
"CYBB",1536,"0005789","endoplasmic reticulum membrane","cellular_component"
"CYBB",1536,"0035579","specific granule membrane","cellular_component"
"CYBB",1536,"0070821","tertiary granule membrane","cellular_component"
"CYBB",1536,"0030670","phagocytic vesicle membrane","cellular_component"
"CYP1A2",1544,"0016020","membrane","cellular_component"
"CYP1A2",1544,"0005783","endoplasmic reticulum","cellular_component"
"CYP1A2",1544,"0005789","endoplasmic reticulum membrane","cellular_component"
"CYP1A2",1544,"0043231","intracellular membrane-bounded organelle","cellular_component"
"CYP2B6",1555,"0016020","membrane","cellular_component"
"CYP2B6",1555,"0005783","endoplasmic reticulum","cellular_component"
"CYP2B6",1555,"0005789","endoplasmic reticulum membrane","cellular_component"
"CYP2B6",1555,"0043231","intracellular membrane-bounded organelle","cellular_component"
"CYP2B6",1555,"0005737","cytoplasm","cellular_component"
"CYP2C19",1557,"0016020","membrane","cellular_component"
"CYP2C19",1557,"0043231","intracellular membrane-bounded organelle","cellular_component"
"CYP2C19",1557,"0005783","endoplasmic reticulum","cellular_component"
"CYP2C19",1557,"0005789","endoplasmic reticulum membrane","cellular_component"
"CYP2C19",1557,"0005886","plasma membrane","cellular_component"
"CYP2C19",1557,"0005737","cytoplasm","cellular_component"
"CYP2D6",1565,"0005789","endoplasmic reticulum membrane","cellular_component"
"CYP2D6",1565,"0016020","membrane","cellular_component"
"CYP2D6",1565,"0005783","endoplasmic reticulum","cellular_component"
"CYP2D6",1565,"0043231","intracellular membrane-bounded organelle","cellular_component"
"CYP2D6",1565,"0005737","cytoplasm","cellular_component"
"CYP2D6",1565,"0005739","mitochondrion","cellular_component"
"CYP3A4",1576,"0016020","membrane","cellular_component"
"CYP3A4",1576,"0005737","cytoplasm","cellular_component"
"CYP3A4",1576,"0005783","endoplasmic reticulum","cellular_component"
"CYP3A4",1576,"0005789","endoplasmic reticulum membrane","cellular_component"
"CYP3A4",1576,"0043231","intracellular membrane-bounded organelle","cellular_component"
"CYP3A5",1577,"0016020","membrane","cellular_component"
"CYP3A5",1577,"0005783","endoplasmic reticulum","cellular_component"
"CYP3A5",1577,"0005789","endoplasmic reticulum membrane","cellular_component"
"CYP3A5",1577,"0043231","intracellular membrane-bounded organelle","cellular_component"
"EEF1A1",1915,"0110165","cellular anatomical entity","cellular_component"
"EEF1A1",1915,"0005634","nucleus","cellular_component"
"EEF1A1",1915,"0005737","cytoplasm","cellular_component"
"EEF1A1",1915,"0005886","plasma membrane","cellular_component"
"EEF1A1",1915,"0016020","membrane","cellular_component"
"EEF1A1",1915,"0005829","cytosol","cellular_component"
"EEF1A1",1915,"0005615","extracellular space","cellular_component"
"EEF1A1",1915,"0005730","nucleolus","cellular_component"
"EEF1A1",1915,"0005576","extracellular region","cellular_component"
"EEF1A1",1915,"0032587","ruffle membrane","cellular_component"
"EEF1A1",1915,"0070062","extracellular exosome","cellular_component"
"EEF1A1",1915,"0034774","secretory granule lumen","cellular_component"
"EEF1A1",1915,"1904813","ficolin-1-rich granule lumen","cellular_component"
"EEF1A1",1915,"0030864","cortical actin cytoskeleton","cellular_component"
"EEF1A1",1915,"0005853","eukaryotic translation elongation factor 1 complex","cellular_component"
"EEF1A1",1915,"0098574","cytoplasmic side of lysosomal membrane","cellular_component"
"EEF1A2",1917,"0005737","cytoplasm","cellular_component"
"EEF1A2",1917,"0110165","cellular anatomical entity","cellular_component"
"EEF1A2",1917,"0098574","cytoplasmic side of lysosomal membrane","cellular_component"
"EEF1A2",1917,"0005853","eukaryotic translation elongation factor 1 complex","cellular_component"
"EEF1A2",1917,"0045202","synapse","cellular_component"
"ELK1",2002,"0005634","nucleus","cellular_component"
"ELK1",2002,"0005654","nucleoplasm","cellular_component"
"ELK1",2002,"0000785","chromatin","cellular_component"
"ELK1",2002,"0005737","cytoplasm","cellular_component"
"ELK1",2002,"0005739","mitochondrion","cellular_component"
"ELK1",2002,"0030425","dendrite","cellular_component"
"ELK1",2002,"0043025","neuronal cell body","cellular_component"
"ELK1",2002,"0043679","axon terminus","cellular_component"
"F2",2147,"0005576","extracellular region","cellular_component"
"F2",2147,"0005615","extracellular space","cellular_component"
"F2",2147,"0005788","endoplasmic reticulum lumen","cellular_component"
"F2",2147,"0005886","plasma membrane","cellular_component"
"F2",2147,"0070062","extracellular exosome","cellular_component"
"F2",2147,"0072562","blood microparticle","cellular_component"
"F2",2147,"0062023","collagen-containing extracellular matrix","cellular_component"
"F2",2147,"1905370","serine-type endopeptidase complex","cellular_component"
"F2",2147,"0005796","Golgi lumen","cellular_component"
"F2",2147,"0009897","external side of plasma membrane","cellular_component"
"FADD",8772,"0005737","cytoplasm","cellular_component"
"FADD",8772,"0005886","plasma membrane","cellular_component"
"FADD",8772,"0005829","cytosol","cellular_component"
"FADD",8772,"0031264","death-inducing signaling complex","cellular_component"
"FADD",8772,"0097342","ripoptosome","cellular_component"
"FADD",8772,"0031265","CD95 death-inducing signaling complex","cellular_component"
"FADD",8772,"0005634","nucleus","cellular_component"
"FADD",8772,"0032991","protein-containing complex","cellular_component"
"FADD",8772,"0043005","neuron projection","cellular_component"
"FADD",8772,"0044297","cell body","cellular_component"
"FADD",8772,"0045121","membrane raft","cellular_component"
"FAS",355,"0016020","membrane","cellular_component"
"FAS",355,"0005886","plasma membrane","cellular_component"
"FAS",355,"0110165","cellular anatomical entity","cellular_component"
"FAS",355,"0045121","membrane raft","cellular_component"
"FAS",355,"0005576","extracellular region","cellular_component"
"FAS",355,"0005829","cytosol","cellular_component"
"FAS",355,"0016604","nuclear body","cellular_component"
"FAS",355,"0009986","cell surface","cellular_component"
"FAS",355,"0009897","external side of plasma membrane","cellular_component"
"FAS",355,"0070062","extracellular exosome","cellular_component"
"FAS",355,"0031264","death-inducing signaling complex","cellular_component"
"FAS",355,"0031265","CD95 death-inducing signaling complex","cellular_component"
"FASLG",356,"0016020","membrane","cellular_component"
"FASLG",356,"0005615","extracellular space","cellular_component"
"FASLG",356,"0005634","nucleus","cellular_component"
"FASLG",356,"0005576","extracellular region","cellular_component"
"FASLG",356,"0005886","plasma membrane","cellular_component"
"FASLG",356,"0031410","cytoplasmic vesicle","cellular_component"
"FASLG",356,"0005764","lysosome","cellular_component"
"FASLG",356,"0043202","lysosomal lumen","cellular_component"
"FASLG",356,"0060205","cytoplasmic vesicle lumen","cellular_component"
"FASLG",356,"0070062","extracellular exosome","cellular_component"
"FASLG",356,"0005901","caveola","cellular_component"
"FASLG",356,"0009897","external side of plasma membrane","cellular_component"
"FASLG",356,"0009986","cell surface","cellular_component"
"FASLG",356,"0045121","membrane raft","cellular_component"
"FASLG",356,"0048471","perinuclear region of cytoplasm","cellular_component"
"FCGR1A",2209,"0016020","membrane","cellular_component"
"FCGR1A",2209,"0005886","plasma membrane","cellular_component"
"FCGR1A",2209,"0030669","clathrin-coated endocytic vesicle membrane","cellular_component"
"FCGR1A",2209,"0031901","early endosome membrane","cellular_component"
"FCGR1A",2209,"0009897","external side of plasma membrane","cellular_component"
"FCGR2A",2212,"0005886","plasma membrane","cellular_component"
"FCGR2A",2212,"0016020","membrane","cellular_component"
"FCGR2A",2212,"0005794","Golgi apparatus","cellular_component"
"FCGR2A",2212,"0030667","secretory granule membrane","cellular_component"
"FCGR3A",2214,"0005576","extracellular region","cellular_component"
"FCGR3A",2214,"0005886","plasma membrane","cellular_component"
"FCGR3A",2214,"0016020","membrane","cellular_component"
"FCGR3A",2214,"0005615","extracellular space","cellular_component"
"FCGR3A",2214,"0070062","extracellular exosome","cellular_component"
"FCGR3A",2214,"0009897","external side of plasma membrane","cellular_component"
"FCGR3A",2214,"0033001","Fc-gamma receptor III complex","cellular_component"
"FCGR3B",2215,"0016020","membrane","cellular_component"
"FCGR3B",2215,"0005576","extracellular region","cellular_component"
"FCGR3B",2215,"0005886","plasma membrane","cellular_component"
"FCGR3B",2215,"0070062","extracellular exosome","cellular_component"
"FCGR3B",2215,"0030667","secretory granule membrane","cellular_component"
"FCGR3B",124905743,"0016020","membrane","cellular_component"
"FCGR3B",124905743,"0005576","extracellular region","cellular_component"
"FCGR3B",124905743,"0005886","plasma membrane","cellular_component"
"FCGR3B",124905743,"0070062","extracellular exosome","cellular_component"
"FCGR3B",124905743,"0030667","secretory granule membrane","cellular_component"
"FMO3",2328,"0016020","membrane","cellular_component"
"FMO3",2328,"0005783","endoplasmic reticulum","cellular_component"
"FMO3",2328,"0005789","endoplasmic reticulum membrane","cellular_component"
"FMO3",2328,"0043231","intracellular membrane-bounded organelle","cellular_component"
"FOS",2353,"0005667","transcription regulator complex","cellular_component"
"FOS",2353,"0005634","nucleus","cellular_component"
"FOS",2353,"0005737","cytoplasm","cellular_component"
"FOS",2353,"0005783","endoplasmic reticulum","cellular_component"
"FOS",2353,"0005654","nucleoplasm","cellular_component"
"FOS",2353,"0005829","cytosol","cellular_component"
"FOS",2353,"0000785","chromatin","cellular_component"
"FOS",2353,"0090575","RNA polymerase II transcription regulator complex","cellular_component"
"FOS",2353,"0032993","protein-DNA complex","cellular_component"
"FOS",2353,"0035976","transcription factor AP-1 complex","cellular_component"
"FOS",2353,"0016020","membrane","cellular_component"
"FOS",2353,"0043005","neuron projection","cellular_component"
"GNA11",2767,"0005737","cytoplasm","cellular_component"
"GNA11",2767,"0005886","plasma membrane","cellular_component"
"GNA11",2767,"0016020","membrane","cellular_component"
"GNA11",2767,"0005765","lysosomal membrane","cellular_component"
"GNA11",2767,"0045202","synapse","cellular_component"
"GNA11",2767,"0001750","photoreceptor outer segment","cellular_component"
"GNA11",2767,"0005834","heterotrimeric G-protein complex","cellular_component"
"GNA11",2767,"0070062","extracellular exosome","cellular_component"
"GNA14",9630,"0016020","membrane","cellular_component"
"GNA14",9630,"0005886","plasma membrane","cellular_component"
"GNA14",9630,"0005834","heterotrimeric G-protein complex","cellular_component"
"GNA14",9630,"0070062","extracellular exosome","cellular_component"
"GNA15",2769,"0016020","membrane","cellular_component"
"GNA15",2769,"0045202","synapse","cellular_component"
"GNA15",2769,"0005886","plasma membrane","cellular_component"
"GNA15",2769,"0005834","heterotrimeric G-protein complex","cellular_component"
"GNAI1",2770,"0005634","nucleus","cellular_component"
"GNAI1",2770,"0005737","cytoplasm","cellular_component"
"GNAI1",2770,"0005886","plasma membrane","cellular_component"
"GNAI1",2770,"0016020","membrane","cellular_component"
"GNAI1",2770,"0005765","lysosomal membrane","cellular_component"
"GNAI1",2770,"0005856","cytoskeleton","cellular_component"
"GNAI1",2770,"0005938","cell cortex","cellular_component"
"GNAI1",2770,"0030496","midbody","cellular_component"
"GNAI1",2770,"0005815","microtubule organizing center","cellular_component"
"GNAI1",2770,"0005813","centrosome","cellular_component"
"GNAI1",2770,"0005834","heterotrimeric G-protein complex","cellular_component"
"GNAI1",2770,"0070062","extracellular exosome","cellular_component"
"GNAI1",2770,"0099738","cell cortex region","cellular_component"
"GNAI2",2771,"0005737","cytoplasm","cellular_component"
"GNAI2",2771,"0005886","plasma membrane","cellular_component"
"GNAI2",2771,"0016020","membrane","cellular_component"
"GNAI2",2771,"0005654","nucleoplasm","cellular_component"
"GNAI2",2771,"0005829","cytosol","cellular_component"
"GNAI2",2771,"0005856","cytoskeleton","cellular_component"
"GNAI2",2771,"0045202","synapse","cellular_component"
"GNAI2",2771,"0030496","midbody","cellular_component"
"GNAI2",2771,"0005815","microtubule organizing center","cellular_component"
"GNAI2",2771,"0005813","centrosome","cellular_component"
"GNAI2",2771,"0005834","heterotrimeric G-protein complex","cellular_component"
"GNAI2",2771,"0070062","extracellular exosome","cellular_component"
"GNAI2",2771,"1903561","extracellular vesicle","cellular_component"
"GNAI2",2771,"0005634","nucleus","cellular_component"
"GNAI2",2771,"0030425","dendrite","cellular_component"
"GNAI2",2771,"0044297","cell body","cellular_component"
